datetime,open,high,low,close
2013-03-06 22:00:00,1.03221,1.03290,1.02847,1.02937
2013-03-07 22:00:00,1.02937,1.03142,1.02340,1.02814
2013-03-10 22:00:00,1.02869,1.02941,1.02547,1.02630
2013-03-11 22:00:00,1.02629,1.02832,1.02485,1.02606
2013-03-12 22:00:00,1.02606,1.02947,1.02459,1.02823
2013-03-13 22:00:00,1.02823,1.02827,1.02114,1.02220
2013-03-14 22:00:00,1.02215,1.02305,1.01805,1.01935
2013-03-17 22:00:00,1.02256,1.02501,1.02035,1.02232
2013-03-18 22:00:00,1.02232,1.02837,1.02143,1.02711
2013-03-19 22:00:00,1.02712,1.02753,1.02381,1.02604
2013-03-20 22:00:00,1.02604,1.02632,1.01994,1.02456
2013-03-21 22:00:00,1.02448,1.02639,1.02203,1.02320
2013-03-24 22:00:00,1.02323,1.02323,1.01878,1.02126
2013-03-25 22:00:00,1.02126,1.02165,1.01589,1.01631
2013-03-26 22:00:00,1.01632,1.01950,1.01498,1.01609
2013-03-27 22:00:00,1.01617,1.01736,1.01445,1.01616
2013-03-28 22:00:00,1.01617,1.01791,1.01565,1.01690
2013-03-31 21:00:00,1.01671,1.01821,1.01590,1.01676
2013-04-01 21:00:00,1.01670,1.01678,1.01245,1.01418
2013-04-02 21:00:00,1.01421,1.01544,1.01247,1.01454
2013-04-03 21:00:00,1.01451,1.01660,1.01037,1.01280
2013-04-04 21:00:00,1.01284,1.02355,1.01227,1.01748
2013-04-07 21:00:00,1.01670,1.02137,1.01553,1.01642
2013-04-08 21:00:00,1.01641,1.01752,1.01338,1.01616
2013-04-09 21:00:00,1.01630,1.01673,1.01387,1.01423
2013-04-10 21:00:00,1.01422,1.01560,1.00828,1.01022
2013-04-11 21:00:00,1.01025,1.01446,1.00933,1.01313
2013-04-14 21:00:00,1.01409,1.02582,1.01329,1.02417
2013-04-15 21:00:00,1.02415,1.02567,1.02028,1.02088
2013-04-16 21:00:00,1.02089,1.02928,1.02089,1.02616
2013-04-17 21:00:00,1.02623,1.02765,1.02296,1.02564
2013-04-18 21:00:00,1.02567,1.02687,1.02315,1.02639
2013-04-21 21:00:00,1.02559,1.02852,1.02472,1.02587
2013-04-22 21:00:00,1.02587,1.02847,1.02503,1.02618
2013-04-23 21:00:00,1.02618,1.02780,1.02463,1.02562
2013-04-24 21:00:00,1.02564,1.02580,1.01851,1.01997
2013-04-25 21:00:00,1.01997,1.02139,1.01572,1.01625
2013-04-28 21:00:00,1.01662,1.01683,1.01074,1.01179
2013-04-29 21:00:00,1.01179,1.01226,1.00545,1.00717
2013-04-30 21:00:00,1.00717,1.00996,1.00507,1.00816
2013-05-01 21:00:00,1.00818,1.01090,1.00590,1.01059
2013-05-02 21:00:00,1.01065,1.01318,1.00737,1.00737
2013-05-05 21:00:00,1.00767,1.00956,1.00641,1.00684
2013-05-06 21:00:00,1.00685,1.00828,1.00362,1.00457
2013-05-07 21:00:00,1.00456,1.00581,1.00173,1.00257
2013-05-08 21:00:00,1.00260,1.00892,1.00133,1.00687
2013-05-09 21:00:00,1.00687,1.01518,1.00629,1.00987
2013-05-12 21:00:00,1.01120,1.01323,1.00815,1.01043
2013-05-13 21:00:00,1.01043,1.01855,1.00898,1.01820
2013-05-14 21:00:00,1.01819,1.02192,1.01564,1.01641
2013-05-15 21:00:00,1.01641,1.02073,1.01490,1.01855
2013-05-16 21:00:00,1.01856,1.03130,1.01802,1.02788
2013-05-19 21:00:00,1.02749,1.02956,1.02165,1.02425
2013-05-20 21:00:00,1.02422,1.03209,1.02344,1.02687
2013-05-21 21:00:00,1.02687,1.03876,1.02504,1.03713
2013-05-22 21:00:00,1.03715,1.03930,1.02852,1.03009
2013-05-23 21:00:00,1.03009,1.03554,1.02990,1.03151
2013-05-26 21:00:00,1.03148,1.03437,1.03117,1.03359
2013-05-27 21:00:00,1.03359,1.04077,1.03243,1.04023
2013-05-28 21:00:00,1.04025,1.04203,1.03451,1.03494
2013-05-29 21:00:00,1.03501,1.03878,1.02945,1.02964
2013-05-30 21:00:00,1.02969,1.03810,1.02945,1.03736
2013-06-02 21:00:00,1.03625,1.03747,1.02613,1.02803
2013-06-03 21:00:00,1.02803,1.03612,1.02764,1.03394
2013-06-04 21:00:00,1.03399,1.03798,1.03272,1.03422
2013-06-05 21:00:00,1.03435,1.03664,1.01978,1.02625
2013-06-06 21:00:00,1.02627,1.02870,1.01666,1.01930
2013-06-09 21:00:00,1.02185,1.02231,1.01682,1.01926
2013-06-10 21:00:00,1.01926,1.02509,1.01749,1.01873
2013-06-11 21:00:00,1.01877,1.02166,1.01549,1.02101
2013-06-12 21:00:00,1.02103,1.02256,1.01469,1.01552
2013-06-13 21:00:00,1.01545,1.01866,1.01369,1.01675
2013-06-16 21:00:00,1.01722,1.02050,1.01489,1.01868
2013-06-17 21:00:00,1.01868,1.02167,1.01766,1.02139
2013-06-18 21:00:00,1.02139,1.02865,1.01739,1.02706
2013-06-19 21:00:00,1.02706,1.03936,1.02668,1.03787
2013-06-20 21:00:00,1.03788,1.04883,1.03625,1.04538
2013-06-23 21:00:00,1.04780,1.05557,1.04702,1.05008
2013-06-24 21:00:00,1.05007,1.05471,1.04577,1.05133
2013-06-25 21:00:00,1.05125,1.05273,1.04575,1.04756
2013-06-26 21:00:00,1.04710,1.05038,1.04237,1.04761
2013-06-27 21:00:00,1.04763,1.05528,1.04534,1.05164
2013-06-30 21:00:00,1.05217,1.05339,1.04868,1.04951
2013-07-01 21:00:00,1.04966,1.05777,1.04946,1.05464
2013-07-02 21:00:00,1.05464,1.05644,1.04980,1.05026
2013-07-03 21:00:00,1.05029,1.05572,1.04721,1.05165
2013-07-04 21:00:00,1.05165,1.06089,1.05113,1.05805
2013-07-07 21:00:00,1.05801,1.05851,1.05463,1.05610
2013-07-08 21:00:00,1.05609,1.05741,1.05134,1.05260
2013-07-09 21:00:00,1.05262,1.05399,1.04278,1.04280
2013-07-10 21:00:00,1.04327,1.04477,1.03258,1.03670
2013-07-11 21:00:00,1.03668,1.04039,1.03594,1.03925
2013-07-14 21:00:00,1.03896,1.04332,1.03795,1.04283
2013-07-15 21:00:00,1.04283,1.04418,1.03633,1.03760
2013-07-16 21:00:00,1.03760,1.04387,1.03555,1.04053
2013-07-17 21:00:00,1.04051,1.04390,1.03726,1.03748
2013-07-18 21:00:00,1.03748,1.03933,1.03553,1.03656
2013-07-21 21:00:00,1.03659,1.03671,1.03215,1.03382
2013-07-22 21:00:00,1.03381,1.03488,1.02774,1.02905
2013-07-23 21:00:00,1.02905,1.03246,1.02625,1.03132
2013-07-24 21:00:00,1.03132,1.03193,1.02552,1.02843
2013-07-25 21:00:00,1.02842,1.03027,1.02619,1.02746
2013-07-28 21:00:00,1.02822,1.02831,1.02523,1.02640
2013-07-29 21:00:00,1.02641,1.03103,1.02585,1.03061
2013-07-30 21:00:00,1.03062,1.03356,1.02458,1.02790
2013-07-31 21:00:00,1.02790,1.03509,1.02649,1.03492
2013-08-01 21:00:00,1.03491,1.04022,1.03387,1.03870
2013-08-04 21:00:00,1.03880,1.04031,1.03574,1.03582
2013-08-05 21:00:00,1.03581,1.03903,1.03478,1.03741
2013-08-06 21:00:00,1.03742,1.04451,1.03677,1.04224
2013-08-07 21:00:00,1.04224,1.04307,1.03041,1.03250
2013-08-08 21:00:00,1.03255,1.03528,1.02751,1.02858
2013-08-11 21:00:00,1.02940,1.03164,1.02790,1.03056
2013-08-12 21:00:00,1.03053,1.03481,1.03034,1.03428
2013-08-13 21:00:00,1.03427,1.03693,1.03182,1.03391
2013-08-14 21:00:00,1.03389,1.03639,1.03000,1.03025
2013-08-15 21:00:00,1.03032,1.03601,1.02934,1.03346
2013-08-18 21:00:00,1.03305,1.03480,1.03156,1.03440
2013-08-19 21:00:00,1.03439,1.04012,1.03407,1.03935
2013-08-20 21:00:00,1.03938,1.04821,1.03918,1.04779
2013-08-21 21:00:00,1.04779,1.05300,1.04706,1.05197
2013-08-22 21:00:00,1.05184,1.05680,1.04944,1.04944
2013-08-25 21:00:00,1.05127,1.05332,1.04978,1.04994
2013-08-26 21:00:00,1.04996,1.05397,1.04719,1.04779
2013-08-27 21:00:00,1.04778,1.05109,1.04735,1.04887
2013-08-28 21:00:00,1.04887,1.05410,1.04797,1.05373
2013-08-29 21:00:00,1.05373,1.05579,1.05086,1.05324
2013-09-01 21:00:00,1.05284,1.05571,1.05161,1.05475
2013-09-02 21:00:00,1.05475,1.05593,1.05089,1.05352
2013-09-03 21:00:00,1.05352,1.05421,1.04753,1.04946
2013-09-04 21:00:00,1.04957,1.05160,1.04759,1.05045
2013-09-05 21:00:00,1.05042,1.05048,1.03817,1.04042
2013-09-08 21:00:00,1.04029,1.04182,1.03594,1.03705
2013-09-09 21:00:00,1.03707,1.03796,1.03303,1.03497
2013-09-10 21:00:00,1.03502,1.03648,1.03103,1.03144
2013-09-11 21:00:00,1.03143,1.03353,1.03056,1.03256
2013-09-12 21:00:00,1.03257,1.03558,1.03223,1.03489
2013-09-15 21:00:00,1.03150,1.03262,1.02822,1.03217
2013-09-16 21:00:00,1.03223,1.03343,1.02746,1.02956
2013-09-17 21:00:00,1.02958,1.03180,1.02013,1.02272
2013-09-18 21:00:00,1.02278,1.02675,1.01822,1.02652
2013-09-19 21:00:00,1.02648,1.03097,1.02621,1.03026
2013-09-22 21:00:00,1.03059,1.03060,1.02745,1.02819
2013-09-23 21:00:00,1.02818,1.03103,1.02693,1.03028
2013-09-24 21:00:00,1.03028,1.03190,1.02859,1.03157
2013-09-25 21:00:00,1.03159,1.03400,1.03026,1.03105
2013-09-26 21:00:00,1.03104,1.03318,1.02980,1.03040
2013-09-29 21:00:00,1.03160,1.03172,1.02750,1.03144
2013-09-30 21:00:00,1.03144,1.03362,1.02874,1.03318
2013-10-01 21:00:00,1.03327,1.03562,1.03231,1.03331
2013-10-02 21:00:00,1.03328,1.03393,1.03126,1.03288
2013-10-03 21:00:00,1.03282,1.03400,1.02896,1.02917
2013-10-06 21:00:00,1.02992,1.03333,1.02956,1.03128
2013-10-07 21:00:00,1.03128,1.03734,1.03071,1.03687
2013-10-08 21:00:00,1.03687,1.04070,1.03527,1.03919
2013-10-09 21:00:00,1.03919,1.04192,1.03716,1.03981
2013-10-10 21:00:00,1.03981,1.04119,1.03399,1.03467
2013-10-13 21:00:00,1.03610,1.03691,1.03405,1.03537
2013-10-14 21:00:00,1.03537,1.03910,1.03314,1.03757
2013-10-15 21:00:00,1.03757,1.03848,1.03241,1.03263
2013-10-16 21:00:00,1.03264,1.03320,1.02804,1.02957
2013-10-17 21:00:00,1.02940,1.03017,1.02770,1.02852
2013-10-20 21:00:00,1.02887,1.03067,1.02887,1.03056
2013-10-21 21:00:00,1.03056,1.03096,1.02707,1.02894
2013-10-22 21:00:00,1.02891,1.03965,1.02816,1.03834
2013-10-23 21:00:00,1.03834,1.04376,1.03658,1.04193
2013-10-24 21:00:00,1.04195,1.04603,1.04099,1.04444
2013-10-27 22:00:00,1.04467,1.04512,1.04286,1.04457
2013-10-28 22:00:00,1.04455,1.04709,1.04273,1.04667
2013-10-29 22:00:00,1.04668,1.04963,1.04405,1.04791
2013-10-30 22:00:00,1.04790,1.04894,1.04121,1.04345
2013-10-31 22:00:00,1.04346,1.04537,1.04114,1.04161
2013-11-03 22:00:00,1.04195,1.04278,1.03977,1.04219
2013-11-04 22:00:00,1.04220,1.04617,1.04161,1.04544
2013-11-05 22:00:00,1.04544,1.04588,1.04115,1.04178
2013-11-06 22:00:00,1.04193,1.04629,1.04044,1.04546
2013-11-07 22:00:00,1.04544,1.05030,1.04451,1.04767
2013-11-10 22:00:00,1.04845,1.04859,1.04651,1.04699
2013-11-11 22:00:00,1.04700,1.05081,1.04635,1.04931
2013-11-12 22:00:00,1.04929,1.04959,1.04450,1.04511
2013-11-13 22:00:00,1.04510,1.05256,1.04399,1.04652
2013-11-14 22:00:00,1.04653,1.04844,1.04365,1.04366
2013-11-17 22:00:00,1.04366,1.04418,1.04146,1.04311
2013-11-18 22:00:00,1.04311,1.04849,1.04151,1.04633
2013-11-19 22:00:00,1.04635,1.04734,1.04358,1.04530
2013-11-20 22:00:00,1.04530,1.05262,1.04523,1.05219
2013-11-21 22:00:00,1.05219,1.05683,1.05111,1.05115
2013-11-24 22:00:00,1.05230,1.05828,1.05230,1.05333
2013-11-25 22:00:00,1.05340,1.05584,1.05200,1.05416
2013-11-26 22:00:00,1.05412,1.06024,1.05312,1.05942
2013-11-27 22:00:00,1.05943,1.05977,1.05707,1.05834
2013-11-28 22:00:00,1.05863,1.06281,1.05588,1.06046
2013-12-01 22:00:00,1.06185,1.06538,1.06136,1.06416
2013-12-02 22:00:00,1.06416,1.06722,1.06308,1.06459
2013-12-03 22:00:00,1.06460,1.07068,1.06370,1.06773
2013-12-04 22:00:00,1.06771,1.06988,1.06247,1.06518
2013-12-05 22:00:00,1.06523,1.07078,1.06220,1.06378
2013-12-08 22:00:00,1.06458,1.06696,1.06254,1.06332
2013-12-09 22:00:00,1.06331,1.06453,1.05997,1.06066
2013-12-10 22:00:00,1.06066,1.06197,1.05842,1.05871
2013-12-11 22:00:00,1.05874,1.06556,1.05607,1.06475
2013-12-12 22:00:00,1.06475,1.06685,1.05807,1.05832
2013-12-15 22:00:00,1.05908,1.05959,1.05721,1.05944
2013-12-16 22:00:00,1.05944,1.06175,1.05756,1.06033
2013-12-17 22:00:00,1.06033,1.07167,1.06010,1.07162
2013-12-18 22:00:00,1.07154,1.07274,1.06600,1.06665
2013-12-19 22:00:00,1.06663,1.07369,1.06275,1.06337
2013-12-22 22:00:00,1.06412,1.06524,1.05812,1.06154
2013-12-23 22:00:00,1.06150,1.06342,1.06050,1.06144
2013-12-25 22:00:00,1.06397,1.06494,1.06158,1.06447
2013-12-26 22:00:00,1.06456,1.07183,1.06191,1.07030
2013-12-29 22:00:00,1.07068,1.07271,1.06362,1.06506
2013-12-30 22:00:00,1.06506,1.06563,1.06166,1.06274
2013-12-31 22:00:00,1.06396,1.06475,1.06388,1.06460
2014-01-01 22:00:00,1.06457,1.06775,1.05884,1.06683
2014-01-02 22:00:00,1.06677,1.06715,1.06022,1.06297
2014-01-05 22:00:00,1.06327,1.06805,1.06084,1.06593
2014-01-06 22:00:00,1.06593,1.07811,1.06589,1.07679
2014-01-07 22:00:00,1.07679,1.08299,1.07650,1.08260
2014-01-08 22:00:00,1.08263,1.08744,1.08187,1.08398
2014-01-09 22:00:00,1.08397,1.09457,1.08372,1.08856
2014-01-12 22:00:00,1.09055,1.09289,1.08422,1.08717
2014-01-13 22:00:00,1.08717,1.09586,1.08680,1.09516
2014-01-14 22:00:00,1.09516,1.09909,1.09200,1.09418
2014-01-15 22:00:00,1.09418,1.09621,1.09049,1.09325
2014-01-16 22:00:00,1.09326,1.09832,1.09257,1.09594
2014-01-19 22:00:00,1.09661,1.09719,1.09292,1.09508
2014-01-20 22:00:00,1.09508,1.10182,1.09468,1.09686
2014-01-21 22:00:00,1.09686,1.10939,1.09531,1.10928
2014-01-22 22:00:00,1.10928,1.11731,1.10910,1.11020
2014-01-23 22:00:00,1.11024,1.11371,1.10520,1.10862
2014-01-26 22:00:00,1.10662,1.11188,1.10313,1.11160
2014-01-27 22:00:00,1.11161,1.11767,1.10781,1.11540
2014-01-28 22:00:00,1.11539,1.11864,1.11023,1.11687
2014-01-29 22:00:00,1.11705,1.11990,1.11505,1.11645
2014-01-30 22:00:00,1.11645,1.12240,1.10874,1.11271
2014-02-02 22:00:00,1.11222,1.11331,1.10410,1.11112
2014-02-03 22:00:00,1.11114,1.11231,1.10482,1.10780
2014-02-04 22:00:00,1.10776,1.11211,1.10367,1.10762
2014-02-05 22:00:00,1.10768,1.11220,1.10505,1.10699
2014-02-06 22:00:00,1.10706,1.10788,1.09674,1.10321
2014-02-09 22:00:00,1.10396,1.10619,1.10182,1.10537
2014-02-10 22:00:00,1.10547,1.10903,1.10027,1.10104
2014-02-11 22:00:00,1.10101,1.10248,1.09757,1.09949
2014-02-12 22:00:00,1.09951,1.10260,1.09541,1.09801
2014-02-13 22:00:00,1.09804,1.09893,1.09401,1.09775
2014-02-16 22:00:00,1.09732,1.09826,1.09527,1.09559
2014-02-17 22:00:00,1.09559,1.09762,1.09398,1.09505
2014-02-18 22:00:00,1.09508,1.10862,1.09101,1.10743
2014-02-19 22:00:00,1.10743,1.11123,1.10591,1.10995
2014-02-20 22:00:00,1.10990,1.11950,1.10950,1.11095
2014-02-23 22:00:00,1.11042,1.11424,1.10543,1.10641
2014-02-24 22:00:00,1.10642,1.10960,1.10533,1.10817
2014-02-25 22:00:00,1.10817,1.11441,1.10728,1.11324
2014-02-26 22:00:00,1.11329,1.11596,1.11172,1.11230
2014-02-27 22:00:00,1.11230,1.11466,1.10403,1.10606
2014-03-02 22:00:00,1.10795,1.11100,1.10388,1.10788
2014-03-03 22:00:00,1.10790,1.11176,1.10620,1.10908
2014-03-04 22:00:00,1.10933,1.10992,1.10261,1.10323
2014-03-05 22:00:00,1.10320,1.10458,1.09550,1.09859
2014-03-06 22:00:00,1.09859,1.11005,1.09805,1.10868
2014-03-09 22:00:00,1.10920,1.11303,1.10850,1.11096
2014-03-10 22:00:00,1.11096,1.11304,1.10713,1.11090
2014-03-11 22:00:00,1.11088,1.11534,1.10900,1.11210
2014-03-12 22:00:00,1.11211,1.11220,1.10432,1.10744
2014-03-13 22:00:00,1.10747,1.11104,1.10716,1.11043
2014-03-16 22:00:00,1.10971,1.11037,1.10446,1.10623
2014-03-17 22:00:00,1.10623,1.11461,1.10250,1.11330
2014-03-18 22:00:00,1.11329,1.12710,1.11213,1.12413
2014-03-19 22:00:00,1.12413,1.12782,1.12328,1.12411
2014-03-20 22:00:00,1.12411,1.12622,1.11736,1.12199
2014-03-23 22:00:00,1.12261,1.12459,1.11831,1.11950
2014-03-24 22:00:00,1.11951,1.12102,1.11549,1.11672
2014-03-25 22:00:00,1.11670,1.11689,1.10804,1.11007
2014-03-26 22:00:00,1.11007,1.11038,1.10136,1.10298
2014-03-27 22:00:00,1.10300,1.10775,1.10007,1.10600
2014-03-30 21:00:00,1.10561,1.10667,1.10020,1.10518
2014-03-31 21:00:00,1.10516,1.10697,1.10123,1.10276
2014-04-01 21:00:00,1.10275,1.10473,1.10042,1.10321
2014-04-02 21:00:00,1.10321,1.10451,1.10056,1.10372
2014-04-03 21:00:00,1.10374,1.10413,1.09565,1.09799
2014-04-06 21:00:00,1.09808,1.10094,1.09616,1.09704
2014-04-07 21:00:00,1.09703,1.09774,1.09125,1.09238
2014-04-08 21:00:00,1.09233,1.09421,1.08579,1.08826
2014-04-09 21:00:00,1.08820,1.09363,1.08675,1.09329
2014-04-10 21:00:00,1.09329,1.09840,1.09179,1.09801
2014-04-13 21:00:00,1.09743,1.09923,1.09421,1.09635
2014-04-14 21:00:00,1.09635,1.10133,1.09618,1.09815
2014-04-15 21:00:00,1.09812,1.10333,1.09594,1.10137
2014-04-16 21:00:00,1.10136,1.10191,1.09833,1.10081
2014-04-17 21:00:00,1.10081,1.10282,1.09981,1.10199
2014-04-20 21:00:00,1.10230,1.10308,1.10078,1.10122
2014-04-21 21:00:00,1.10119,1.10418,1.10003,1.10271
2014-04-22 21:00:00,1.10271,1.10529,1.10174,1.10307
2014-04-23 21:00:00,1.10308,1.10382,1.10151,1.10229
2014-04-24 21:00:00,1.10242,1.10468,1.10140,1.10390
2014-04-27 21:00:00,1.10341,1.10392,1.10170,1.10276
2014-04-28 21:00:00,1.10274,1.10278,1.09430,1.09477
2014-04-29 21:00:00,1.09480,1.09792,1.09426,1.09618
2014-04-30 21:00:00,1.09603,1.09952,1.09522,1.09618
2014-05-01 21:00:00,1.09617,1.10064,1.09354,1.09713
2014-05-04 21:00:00,1.09762,1.09887,1.09487,1.09547
2014-05-05 21:00:00,1.09544,1.09604,1.08739,1.08953
2014-05-06 21:00:00,1.08952,1.09071,1.08756,1.08974
2014-05-07 21:00:00,1.08972,1.09037,1.08140,1.08309
2014-05-08 21:00:00,1.08310,1.09157,1.08165,1.08947
2014-05-11 21:00:00,1.08990,1.09037,1.08741,1.08952
2014-05-12 21:00:00,1.08953,1.09261,1.08870,1.09066
2014-05-13 21:00:00,1.09068,1.09211,1.08697,1.08885
2014-05-14 21:00:00,1.08885,1.08908,1.08515,1.08797
2014-05-15 21:00:00,1.08805,1.08881,1.08557,1.08602
2014-05-18 21:00:00,1.08621,1.08757,1.08494,1.08716
2014-05-19 21:00:00,1.08717,1.09162,1.08708,1.09060
2014-05-20 21:00:00,1.09061,1.09414,1.08932,1.09135
2014-05-21 21:00:00,1.09138,1.09303,1.08841,1.08923
2014-05-22 21:00:00,1.08924,1.09064,1.08603,1.08603
2014-05-25 21:00:00,1.08707,1.08722,1.08527,1.08581
2014-05-26 21:00:00,1.08582,1.08742,1.08353,1.08584
2014-05-27 21:00:00,1.08585,1.08858,1.08432,1.08736
2014-05-28 21:00:00,1.08734,1.08776,1.08251,1.08366
2014-05-29 21:00:00,1.08364,1.08675,1.08219,1.08438
2014-06-01 21:00:00,1.08424,1.09113,1.08417,1.08986
2014-06-02 21:00:00,1.08986,1.09215,1.08904,1.09077
2014-06-03 21:00:00,1.09077,1.09549,1.09077,1.09410
2014-06-04 21:00:00,1.09411,1.09599,1.09163,1.09229
2014-06-05 21:00:00,1.09233,1.09477,1.09053,1.09316
2014-06-08 21:00:00,1.09281,1.09405,1.09005,1.09029
2014-06-09 21:00:00,1.09038,1.09206,1.08908,1.09033
2014-06-10 21:00:00,1.09034,1.09044,1.08611,1.08661
2014-06-11 21:00:00,1.08659,1.08696,1.08412,1.08539
2014-06-12 21:00:00,1.08544,1.08698,1.08473,1.08551
2014-06-15 21:00:00,1.08544,1.08817,1.08352,1.08422
2014-06-16 21:00:00,1.08425,1.08745,1.08423,1.08591
2014-06-17 21:00:00,1.08597,1.08933,1.08347,1.08390
2014-06-18 21:00:00,1.08390,1.08402,1.08098,1.08201
2014-06-19 21:00:00,1.08203,1.08256,1.07514,1.07576
2014-06-22 21:00:00,1.07543,1.07572,1.07167,1.07302
2014-06-23 21:00:00,1.07301,1.07451,1.07157,1.07445
2014-06-24 21:00:00,1.07445,1.07514,1.07170,1.07203
2014-06-25 21:00:00,1.07202,1.07245,1.06827,1.06925
2014-06-26 21:00:00,1.06926,1.06961,1.06595,1.06618
2014-06-29 21:00:00,1.06624,1.06962,1.06465,1.06673
2014-06-30 21:00:00,1.06683,1.06772,1.06280,1.06323
2014-07-01 21:00:00,1.06323,1.06701,1.06253,1.06671
2014-07-02 21:00:00,1.06667,1.06800,1.06199,1.06402
2014-07-03 21:00:00,1.06399,1.06586,1.06292,1.06530
2014-07-06 21:00:00,1.06526,1.06838,1.06303,1.06815
2014-07-07 21:00:00,1.06814,1.06942,1.06613,1.06777
2014-07-08 21:00:00,1.06776,1.06838,1.06406,1.06532
2014-07-09 21:00:00,1.06530,1.06757,1.06440,1.06519
2014-07-10 21:00:00,1.06521,1.07369,1.06305,1.07338
2014-07-13 21:00:00,1.07317,1.07471,1.07100,1.07119
2014-07-14 21:00:00,1.07120,1.07692,1.07111,1.07562
2014-07-15 21:00:00,1.07561,1.07943,1.07230,1.07441
2014-07-16 21:00:00,1.07440,1.07631,1.07275,1.07598
2014-07-17 21:00:00,1.07602,1.07659,1.07080,1.07318
2014-07-20 21:00:00,1.07343,1.07519,1.07252,1.07375
2014-07-21 21:00:00,1.07378,1.07590,1.07301,1.07364
2014-07-22 21:00:00,1.07365,1.07453,1.07097,1.07254
2014-07-23 21:00:00,1.07253,1.07517,1.07174,1.07435
2014-07-24 21:00:00,1.07432,1.08211,1.07379,1.08025
2014-07-27 21:00:00,1.08144,1.08180,1.07942,1.07981
2014-07-28 21:00:00,1.07986,1.08657,1.07969,1.08502
2014-07-29 21:00:00,1.08502,1.09164,1.08487,1.09023
2014-07-30 21:00:00,1.09029,1.09293,1.08762,1.09050
2014-07-31 21:00:00,1.09047,1.09435,1.08844,1.09034
2014-08-03 21:00:00,1.09181,1.09336,1.09044,1.09055
2014-08-04 21:00:00,1.09054,1.09763,1.09037,1.09606
2014-08-05 21:00:00,1.09606,1.09856,1.09120,1.09165
2014-08-06 21:00:00,1.09165,1.09380,1.09031,1.09269
2014-08-07 21:00:00,1.09266,1.09835,1.09091,1.09710
2014-08-10 21:00:00,1.09711,1.09771,1.09181,1.09240
2014-08-11 21:00:00,1.09240,1.09527,1.09130,1.09240
2014-08-12 21:00:00,1.09243,1.09398,1.09061,1.09146
2014-08-13 21:00:00,1.09145,1.09206,1.08866,1.09033
2014-08-14 21:00:00,1.09033,1.09183,1.08598,1.08966
2014-08-17 21:00:00,1.08883,1.08988,1.08750,1.08875
2014-08-18 21:00:00,1.08873,1.09491,1.08861,1.09408
2014-08-19 21:00:00,1.09408,1.09735,1.09317,1.09688
2014-08-20 21:00:00,1.09688,1.09858,1.09390,1.09396
2014-08-21 21:00:00,1.09396,1.09786,1.09275,1.09412
2014-08-24 21:00:00,1.09667,1.09860,1.09423,1.09847
2014-08-25 21:00:00,1.09845,1.09972,1.09406,1.09535
2014-08-26 21:00:00,1.09535,1.09554,1.08279,1.08655
2014-08-27 21:00:00,1.08653,1.08685,1.08366,1.08598
2014-08-28 21:00:00,1.08603,1.08790,1.08103,1.08785
2014-08-31 21:00:00,1.08725,1.08779,1.08558,1.08758
2014-09-01 21:00:00,1.08758,1.09348,1.08664,1.09285
2014-09-02 21:00:00,1.09283,1.09423,1.08709,1.08877
2014-09-03 21:00:00,1.08880,1.09096,1.08209,1.08773
2014-09-04 21:00:00,1.08774,1.09029,1.08399,1.08810
2014-09-07 21:00:00,1.08834,1.09829,1.08824,1.09802
2014-09-08 21:00:00,1.09801,1.10317,1.09645,1.09802
2014-09-09 21:00:00,1.09805,1.10142,1.09334,1.09454
2014-09-10 21:00:00,1.09454,1.10591,1.09381,1.10364
2014-09-11 21:00:00,1.10363,1.10979,1.10306,1.10908
2014-09-14 21:00:00,1.10870,1.10988,1.10355,1.10544
2014-09-15 21:00:00,1.10546,1.10717,1.09659,1.09711
2014-09-16 21:00:00,1.09712,1.10208,1.09267,1.10169
2014-09-17 21:00:00,1.10168,1.10235,1.09289,1.09384
2014-09-18 21:00:00,1.09390,1.09799,1.08870,1.09621
2014-09-21 21:00:00,1.09612,1.10436,1.09257,1.10383
2014-09-22 21:00:00,1.10393,1.10836,1.09864,1.10752
2014-09-23 21:00:00,1.10758,1.11222,1.10531,1.10601
2014-09-24 21:00:00,1.10608,1.11274,1.10608,1.11135
2014-09-25 21:00:00,1.11135,1.11690,1.10925,1.11541
2014-09-28 21:00:00,1.11553,1.11785,1.11314,1.11610
2014-09-29 21:00:00,1.11611,1.12195,1.11350,1.11981
2014-09-30 21:00:00,1.11982,1.12232,1.11605,1.11635
2014-10-01 21:00:00,1.11635,1.11777,1.10716,1.11570
2014-10-02 21:00:00,1.11573,1.12703,1.11555,1.12444
2014-10-05 21:00:00,1.12542,1.12652,1.11115,1.11382
2014-10-06 21:00:00,1.11380,1.11960,1.11315,1.11632
2014-10-07 21:00:00,1.11635,1.12101,1.10932,1.11088
2014-10-08 21:00:00,1.11087,1.11892,1.10818,1.11821
2014-10-09 21:00:00,1.11822,1.12222,1.11603,1.11986
2014-10-12 21:00:00,1.12027,1.12197,1.11820,1.11911
2014-10-13 21:00:00,1.11912,1.13133,1.11896,1.12942
2014-10-14 21:00:00,1.12940,1.13853,1.12267,1.12654
2014-10-15 21:00:00,1.12649,1.13614,1.12269,1.12643
2014-10-16 21:00:00,1.12641,1.12827,1.12101,1.12740
2014-10-19 21:00:00,1.12828,1.12927,1.12504,1.12900
2014-10-20 21:00:00,1.12897,1.12959,1.12022,1.12253
